Country Code,Year,Inflation
MAF,2005,
MAF,2006,
MAF,2007,
MAF,2008,
MAF,2009,
MAF,2010,
MAF,2011,
MAF,2012,
MAF,2013,
MAF,2014,
MAF,2015,
MAF,2016,
MAF,2017,
MAF,2018,
MAF,2019,
MAF,2020,
MAF,2021,
MAF,2022,
MAF,2023,
MAR,1960,3.42429906542058
MAR,1961,1.76312460493452
MAR,1962,5.09672908138148
MAR,1963,5.69971168745222
MAR,1964,4.02154147421213
MAR,1965,3.4828212200169
MAR,1966,-1.0135793646964
MAR,1967,-0.748276993897715
MAR,1968,0.436479069044525
MAR,1969,2.94989135439242
MAR,1970,1.27918132376476
MAR,1971,4.1553520683533
MAR,1972,3.75917055722263
MAR,1973,4.08461403612973
MAR,1974,17.5568227452454
MAR,1975,7.91828926702741
MAR,1976,8.50215244349303
MAR,1977,12.5970009920069
MAR,1978,9.7160327495434
MAR,1979,8.33136541815462
MAR,1980,9.40837947437956
MAR,1981,12.4925283921001
MAR,1982,10.5278072972983
MAR,1983,6.20793538870313
MAR,1984,12.4475693291853
MAR,1985,7.7286389008592
MAR,1986,8.73355918706675
MAR,1987,2.69873997713767
MAR,1988,2.36905505487641
MAR,1989,3.2599694922639
MAR,1990,6.78259401511006
MAR,1991,7.98616600790512
MAR,1992,5.7402466286874
MAR,1993,5.18311396030801
MAR,1994,5.14167152953361
MAR,1995,6.12358164775523
MAR,1996,2.98680922773017
MAR,1997,1.03819895051614
MAR,1998,2.75311330764477
MAR,1999,0.684782608695643
MAR,2000,1.89463456763464
MAR,2001,0.619801875297975
MAR,2002,2.79561966936936
MAR,2003,1.16773367477592
MAR,2004,1.49344403381774
MAR,2005,0.982641660015951
MAR,2006,3.28476166954811
MAR,2007,2.04208512673344
MAR,2008,3.71484311494064
MAR,2009,0.971862998667636
MAR,2010,0.993557401226392
MAR,2011,0.9069249096918
MAR,2012,1.28712240079219
MAR,2013,1.88065466724086
MAR,2014,0.442310053557048
MAR,2015,1.5579071134626
MAR,2016,1.63531114327064
MAR,2017,0.754663249323619
MAR,2018,1.80391671141896
MAR,2019,0.303386036590383
MAR,2020,0.705968661338261
MAR,2021,1.40195883962006
MAR,2022,6.65704202759067
MAR,2023,6.09114152504141
MCO,1960,
MCO,1961,
MCO,1962,
MCO,1963,
MCO,1964,
MCO,1965,
MCO,1966,
MCO,1967,
MCO,1968,
MCO,1969,
MCO,1970,
MCO,1971,
MCO,1972,
MCO,1973,
MCO,1974,
MCO,1975,
MCO,1976,
MCO,1977,
MCO,1978,
MCO,1979,
MCO,1980,
MCO,1981,
MCO,1982,
MCO,1983,
MCO,1984,
MCO,1985,
MCO,1986,
MCO,1987,
MCO,1988,
MCO,1989,
MCO,1990,
MCO,1991,
MCO,1992,
MCO,1993,
MCO,1994,
MCO,1995,
MCO,1996,
MCO,1997,
MCO,1998,
MCO,1999,
MCO,2000,
MCO,2001,
MCO,2002,
MCO,2003,
MCO,2004,
MCO,2005,
MCO,2006,
MCO,2007,
MCO,2008,
MCO,2009,
MCO,2010,
MCO,2011,
MCO,2012,
MCO,2013,
MCO,2014,
MCO,2015,
MCO,2016,
MCO,2017,
MCO,2018,
MCO,2019,
MCO,2020,
MCO,2021,
MCO,2022,
MCO,2023,
MDA,1960,
MDA,1961,
MDA,1962,
MDA,1963,
MDA,1964,
MDA,1965,
MDA,1966,
MDA,1967,
MDA,1968,
MDA,1969,
MDA,1970,
MDA,1971,
MDA,1972,
MDA,1973,
MDA,1974,
MDA,1975,
MDA,1976,
MDA,1977,
MDA,1978,
MDA,1979,
MDA,1980,
MDA,1981,
MDA,1982,
MDA,1983,
MDA,1984,
MDA,1985,
MDA,1986,
MDA,1987,
MDA,1988,
MDA,1989,
MDA,1990,
MDA,1991,
MDA,1992,1026.82626424702
MDA,1993,1613.60398876194
MDA,1994,486.425623795891
MDA,1995,29.8656104095718
MDA,1996,23.5056772963368
MDA,1997,11.7728324494467
MDA,1998,7.69576517517204
MDA,1999,39.2559806891746
MDA,2000,31.2993015817781
MDA,2001,9.7646628575765
MDA,2002,5.30124390261597
MDA,2003,11.7460792058232
MDA,2004,12.5242768428227
MDA,2005,11.9591837222127
MDA,2006,12.7777557830351
MDA,2007,12.3671668414301
MDA,2008,12.7830472618821
MDA,2009,-0.0627185967108792
MDA,2010,7.48385086350852
MDA,2011,7.6872510335618
MDA,2012,4.54633427355293
MDA,2013,4.59787897363127
MDA,2014,5.08878554625879
MDA,2015,9.6762403310186
MDA,2016,6.35930898037932
MDA,2017,6.57022997455605
MDA,2018,3.04505397337071
MDA,2019,4.83778351428728
MDA,2020,3.76597122245351
MDA,2021,5.10641129002841
MDA,2022,28.7372976766235
MDA,2023,13.41701043813
MDG,1960,
MDG,1961,
MDG,1962,
MDG,1963,
MDG,1964,
MDG,1965,4.20186036589442
MDG,1966,3.21157397897554
MDG,1967,0.815190376680787
MDG,1968,0.956513164485543
MDG,1969,3.82887282683659
MDG,1970,2.87864534318793
MDG,1971,5.38588149243495
MDG,1972,5.6225596527748
MDG,1973,6.1201018646478
MDG,1974,22.100944418778
MDG,1975,8.19121283215929
MDG,1976,4.98681511862571
MDG,1977,3.10895289128426
MDG,1978,6.52844692261797
MDG,1979,14.0555922555516
MDG,1980,18.2178658946756
MDG,1981,30.5381774327711
MDG,1982,31.7897046510535
MDG,1983,19.328338591095
MDG,1984,9.85662095433889
MDG,1985,10.5564839573619
MDG,1986,14.4973321039129
MDG,1987,14.9931351322502
MDG,1988,26.8537971413812
MDG,1989,9.01299594555501
MDG,1990,11.7844838321357
MDG,1991,8.59264760490192
MDG,1992,14.5123786075771
MDG,1993,10.008361204014
MDG,1994,38.9417908989239
MDG,1995,49.0802100590784
MDG,1996,19.7563545439776
MDG,1997,4.48638261737399
MDG,1998,6.2080160866332
MDG,1999,9.92953399348781
MDG,2000,11.859684500028
MDG,2001,7.91694484529586
MDG,2002,16.4985255315846
MDG,2003,-1.70400479616298
MDG,2004,13.9558018033211
MDG,2005,18.3638246468932
MDG,2006,10.7656371554865
MDG,2007,10.2879663187671
MDG,2008,9.29650839381057
MDG,2009,8.95421802392949
MDG,2010,9.24732173644116
MDG,2011,9.48254048582992
MDG,2012,5.71384434191053
MDG,2013,5.8264294445198
MDG,2014,6.08040811088302
MDG,2015,7.40419174202129
MDG,2016,6.03575858154679
MDG,2017,8.60905075422949
MDG,2018,8.59422958870476
MDG,2019,5.61051441492365
MDG,2020,4.20179312190557
MDG,2021,5.81225118787715
MDG,2022,8.16059031991844
MDG,2023,9.87432675044888
MDV,1960,
MDV,1961,
MDV,1962,
MDV,1963,
MDV,1964,
MDV,1965,
MDV,1966,
MDV,1967,
MDV,1968,
MDV,1969,
MDV,1970,
MDV,1971,
MDV,1972,
MDV,1973,
MDV,1974,
MDV,1975,
MDV,1976,
MDV,1977,
MDV,1978,
MDV,1979,
MDV,1980,
MDV,1981,
MDV,1982,
MDV,1983,
MDV,1984,
MDV,1985,
MDV,1986,9.72219327678563
MDV,1987,9.7040723294332
MDV,1988,6.45636026801941
MDV,1989,7.16585889470777
MDV,1990,3.64991197717477
MDV,1991,14.7136770282735
MDV,1992,16.8559977535548
MDV,1993,20.1273593149248
MDV,1994,3.38610098291493
MDV,1995,5.48886133171504
MDV,1996,6.24124591476026
MDV,1997,7.57283467072592
MDV,1998,-1.40425233816792
MDV,1999,2.95370836069129
MDV,2000,-1.17475681175946
MDV,2001,0.67257737006247
MDV,2002,4.1786723990479
MDV,2003,-1.26065113450354
MDV,2004,-1.68541212459466
MDV,2005,1.30027500930997
MDV,2006,2.73842131602099
MDV,2007,6.79477353930168
MDV,2008,12.0414583505108
MDV,2009,4.53017659132801
MDV,2010,6.14988536750173
MDV,2011,11.2734146055937
MDV,2012,10.884695658563
MDV,2013,3.8056300091943
MDV,2014,2.12000175718134
MDV,2015,0.953206658777607
MDV,2016,0.502509413611612
MDV,2017,2.81747338234509
MDV,2018,-0.133373386117595
MDV,2019,0.220029731065383
MDV,2020,-1.36977425569811
MDV,2021,0.543149688737013
MDV,2022,2.33314337624567
MDV,2023,2.92746542425035
MEA,1960,
MEA,1961,
MEA,1962,
MEA,1963,
MEA,1964,
MEA,1965,
MEA,1966,
MEA,1967,
MEA,1968,
MEA,1969,
MEA,1970,3.739278721948995
MEA,1971,4.175325220503765
MEA,1972,4.045175132528771
MEA,1973,8.26666666600006
MEA,1974,14.2489355382567
MEA,1975,9.66969548151245
MEA,1976,11.2561425062111
MEA,1977,11.989283322105
MEA,1978,9.7160327495434
MEA,1979,7.739236428066775
MEA,1980,10.42269995291261
MEA,1981,11.27215970794345
MEA,1982,8.33125575581156
MEA,1983,5.493665514320905
MEA,1984,8.116397955171
MEA,1985,4.38934095741541
MEA,1986,7.44897137435523
MEA,1987,4.08911644641214
MEA,1988,5.99925074273699
MEA,1989,5.5414598150856405
MEA,1990,8.03956867283908
MEA,1991,9.029094181163806
MEA,1992,7.592048367955204
MEA,1993,8.053465911852754
MEA,1994,5.127135216988375
MEA,1995,6.7410676162313745
MEA,1996,4.4663061799924755
MEA,1997,3.55029585798821
MEA,1998,3.12536579655862
MEA,1999,2.64862252295818
MEA,2000,1.81294613887089
MEA,2001,1.74665224985434
MEA,2002,1.83299389002049
MEA,2003,1.98196734627545
MEA,2004,3.12226204699354
MEA,2005,3.10496640148298
MEA,2006,3.48340699677866
MEA,2007,4.16782330119979
MEA,2008,11.2706652380848
MEA,2009,2.92089711805367
MEA,2010,3.74915727597096
MEA,2011,4.5242115050527
MEA,2012,3.73120950756887
MEA,2013,3.22197756829293
MEA,2014,2.43294141599225
MEA,2015,1.6859921764201
MEA,2016,2.3727160307583146
MEA,2017,1.777959856933205
MEA,2018,1.9457930459443702
MEA,2019,1.0488340367899651
MEA,2020,0.705968661338261
MEA,2021,2.30446565742003
MEA,2022,4.99527553740761
MEA,2023,4.22535211267609
MEX,1960,4.92751886903116
MEX,1961,1.6087596908193
MEX,1962,1.19898417815082
MEX,1963,0.594055008461965
MEX,1964,2.33790317234362
MEX,1965,3.56803865742936
MEX,1966,4.21578837738435
MEX,1967,3.01694847502148
MEX,1968,2.33395093467026
MEX,1969,3.36700336711678
MEX,1970,5.00341205483431
MEX,1971,5.46902899376838
MEX,1972,4.94369236377875
MEX,1973,12.0819394612938
MEX,1974,23.7840154425787
MEX,1975,14.9445346409267
MEX,1976,15.824722489347
MEX,1977,29.0641247103461
MEX,1978,17.4572925678265
MEX,1979,18.1912462987643
MEX,1980,26.3516513562834
MEX,1981,27.9337625982399
MEX,1982,58.9134198531048
MEX,1983,101.874938435992
MEX,1984,65.4488071277602
MEX,1985,57.7484484008702
MEX,1986,86.2333169923538
MEX,1987,131.82738392309
MEX,1988,114.162258549066
MEX,1989,20.0078767139978
MEX,1990,26.6516725646771
MEX,1991,22.662359455061
MEX,1992,15.5078962533573
MEX,1993,9.75146045357553
MEX,1994,6.96581237191123
MEX,1995,34.9992712889592
MEX,1996,34.3783832235168
MEX,1997,20.6256287259247
MEX,1998,15.9283950119353
MEX,1999,16.5856169707538
MEX,2000,9.49156149435403
MEX,2001,6.36773806235037
MEX,2002,5.03072733151295
MEX,2003,4.54690012118718
MEX,2004,4.68840884843143
MEX,2005,3.98805714597437
MEX,2006,3.62946762439132
MEX,2007,3.96684905458235
MEX,2008,5.12498274575896
MEX,2009,5.29735584228856
MEX,2010,4.15672722680174
MEX,2011,3.40737824605742
MEX,2012,4.11150981070289
MEX,2013,3.80639069747204
MEX,2014,4.01861608078679
MEX,2015,2.72064064964023
MEX,2016,2.8217078474766
MEX,2017,6.04145724018986
MEX,2018,4.89935015356551
MEX,2019,3.63596142127046
MEX,2020,3.39683415570006
MEX,2021,5.68920847683753
MEX,2022,7.8962761916855
MEX,2023,5.52796087314389
MHL,1960,
MHL,1961,
MHL,1962,
MHL,1963,
MHL,1964,
MHL,1965,
MHL,1966,
MHL,1967,
MHL,1968,
MHL,1969,
MHL,1970,
MHL,1971,
MHL,1972,
MHL,1973,
MHL,1974,
MHL,1975,
MHL,1976,
MHL,1977,
MHL,1978,
MHL,1979,
MHL,1980,
MHL,1981,
MHL,1982,
MHL,1983,
MHL,1984,
MHL,1985,
MHL,1986,
MHL,1987,
MHL,1988,
MHL,1989,
MHL,1990,
MHL,1991,
MHL,1992,
MHL,1993,
MHL,1994,
MHL,1995,
MHL,1996,
MHL,1997,
MHL,1998,
MHL,1999,
MHL,2000,
MHL,2001,
MHL,2002,
MHL,2003,
MHL,2004,
MHL,2005,
MHL,2006,
MHL,2007,
MHL,2008,
MHL,2009,
MHL,2010,
MHL,2011,
MHL,2012,
MHL,2013,
MHL,2014,
MHL,2015,
MHL,2016,
MHL,2017,
MHL,2018,
MHL,2019,
MHL,2020,
MHL,2021,
MHL,2022,
MHL,2023,
MIC,1960,
MIC,1961,
MIC,1962,
MIC,1963,
MIC,1964,
MIC,1965,
MIC,1966,
MIC,1967,
MIC,1968,
MIC,1969,
MIC,1970,
MIC,1971,
MIC,1972,
MIC,1973,
MIC,1974,
MIC,1975,
MIC,1976,9.862151919521882
MIC,1977,11.2657936370698
MIC,1978,8.93375884095014
MIC,1979,11.345993194884901
MIC,1980,16.7531356897102
MIC,1981,12.9746974698193
MIC,1982,10.2588088556284
MIC,1983,10.6719367588934
MIC,1984,10.45503482319
MIC,1985,8.50837434391595
MIC,1986,9.32546190007652
MIC,1987,8.43173982070687
MIC,1988,8.98300338208989
MIC,1989,9.57738525806132
MIC,1990,11.02492595310235
MIC,1991,13.22426577265065
MIC,1992,10.0561167448841
MIC,1993,10.5178384472896
MIC,1994,13.395250659503251
MIC,1995,10.512546081579
MIC,1996,9.22046662376986
MIC,1997,7.12532722513057
MIC,1998,7.67322895675083
MIC,1999,4.861922674900975
MIC,2000,4.19928825622809
MIC,2001,5.253053033862975
MIC,2002,4.26870932309104
MIC,2003,4.7215533660534
MIC,2004,4.68840884843143
MIC,2005,5.042794859784295
MIC,2006,5.5649377040842
MIC,2007,6.17780683499409
MIC,2008,10.1547846489023
MIC,2009,3.9447591085763953
MIC,2010,4.15672722680174
MIC,2011,5.801455370853
MIC,2012,4.541769677611326
MIC,2013,4.4706251432132404
MIC,2014,3.53436856147324
MIC,2015,3.12900274473925
MIC,2016,2.72461223295289
MIC,2017,3.396975848952545
MIC,2018,3.24056932930569
MIC,2019,2.67599202639893
MIC,2020,2.656646433011285
MIC,2021,4.088527375139825
MIC,2022,8.27328940087841
MIC,2023,5.93947798773215
MKD,1960,
MKD,1961,
MKD,1962,
MKD,1963,
MKD,1964,
MKD,1965,
MKD,1966,
MKD,1967,
MKD,1968,
MKD,1969,
MKD,1970,
MKD,1971,
MKD,1972,
MKD,1973,
MKD,1974,
MKD,1975,
MKD,1976,
MKD,1977,
MKD,1978,
MKD,1979,
MKD,1980,
MKD,1981,
MKD,1982,
MKD,1983,
MKD,1984,
MKD,1985,
MKD,1986,
MKD,1987,
MKD,1988,
MKD,1989,
MKD,1990,
MKD,1991,
MKD,1992,
MKD,1993,
MKD,1994,126.583368336245
MKD,1995,16.3735889723568
MKD,1996,2.46660008582917
MKD,1997,1.29436487155045
MKD,1998,0.544199652523074
MKD,1999,-1.27928657572626
MKD,2000,6.60742291038536
MKD,2001,5.19888525744048
MKD,2002,2.31459794083219
MKD,2003,0.855562122724231
MKD,2004,-0.448650206552038
MKD,2005,0.525515950714282
MKD,2006,3.21362929606346
MKD,2007,2.25175798305457
MKD,2008,8.33189666968095
MKD,2009,-0.739633963061153
MKD,2010,1.50997522027621
MKD,2011,3.9047542206973
MKD,2012,3.31605566687647
MKD,2013,2.78500056726118
MKD,2014,-0.281705032928494
MKD,2015,-0.299920475631552
MKD,2016,-0.23929078768441
MKD,2017,1.35161889677442
MKD,2018,1.45831298507117
MKD,2019,0.766439573459716
MKD,2020,1.20007348888487
MKD,2021,3.23074912132919
MKD,2022,14.2047173195833
MKD,2023,9.36187249769016
MLI,1960,
MLI,1961,
MLI,1962,
MLI,1963,
MLI,1964,
MLI,1965,
MLI,1966,
MLI,1967,
MLI,1968,
MLI,1969,
MLI,1970,
MLI,1971,
MLI,1972,
MLI,1973,
MLI,1974,
MLI,1975,
MLI,1976,
MLI,1977,
MLI,1978,
MLI,1979,
MLI,1980,
MLI,1981,
MLI,1982,
MLI,1983,
MLI,1984,
MLI,1985,
MLI,1986,
MLI,1987,
MLI,1988,
MLI,1989,-0.076692997928865
MLI,1990,0.606339703737522
MLI,1991,1.80042722001854
MLI,1992,-6.24250599520423
MLI,1993,-0.263767884261804
MLI,1994,23.1767911524285
MLI,1995,13.4417696811974
MLI,1996,6.80545996788235
MLI,1997,-0.362999795946695
MLI,1998,4.03658945954986
MLI,1999,-1.20190368637502
MLI,2000,-0.677661659046769
MLI,2001,5.18701191944066
MLI,2002,5.03282275711195
MLI,2003,-1.34672619047621
MLI,2004,-3.09978128063956
MLI,2005,6.39788293897881
MLI,2006,1.54352596927584
MLI,2007,1.41200201714576
MLI,2008,9.17098813667678
MLI,2009,2.46375188572299
MLI,2010,1.10892690670187
MLI,2011,2.95564395229391
MLI,2012,5.32312847064058
MLI,2013,-0.606736356351471
MLI,2014,0.883814547137841
MLI,2015,1.45069057605961
MLI,2016,-1.79964707083386
MLI,2017,1.75985742927156
MLI,2018,0.299546507387934
MLI,2019,-1.65826694846365
MLI,2020,0.438088940320668
MLI,2021,3.92560283104276
MLI,2022,9.62147608489072
MLI,2023,2.05880228274214
MLT,1960,3.38461538461553
MLT,1961,2.51132153100695
MLT,1962,0.168674698957635
MLT,1963,1.87635313921265
MLT,1964,2.18024399859687
MLT,1965,1.60221845610132
MLT,1966,0.52312357869953
MLT,1967,0.693868315713048
MLT,1968,2.03730057682276
MLT,1969,2.33428760186217
MLT,1970,3.71565884809263
MLT,1971,2.32381215838809
MLT,1972,3.37276106781155
MLT,1973,7.68928991786149
MLT,1974,7.25561627204007
MLT,1975,8.79166666616691
MLT,1976,0.551512830258583
MLT,1977,10.0403748002364
MLT,1978,4.70751124951487
MLT,1979,7.14710743797893
MLT,1980,15.747254103486
MLT,1981,11.5097558377123
MLT,1982,5.81823397218665
MLT,1983,-0.880997560317507
MLT,1984,-0.442500000750075
MLT,1985,-0.235207459677474
MLT,1986,2.02788871414761
MLT,1987,0.431725669422442
MLT,1988,0.938344387128515
MLT,1989,0.847691359226212
MLT,1990,2.9834058606356
MLT,1991,2.54219284786975
MLT,1992,1.63321209889045
MLT,1993,4.14481954180488
MLT,1994,4.12992181638259
MLT,1995,4.42664550286654
MLT,1996,2.05400000000009
MLT,1997,3.11207791953272
MLT,1998,2.38525135417661
MLT,1999,2.13476888806386
MLT,2000,2.36959287531806
MLT,2001,2.92949244324104
MLT,2002,2.18849048060549
MLT,2003,1.30383777442602
MLT,2004,2.79082848067754
MLT,2005,3.00796652450313
MLT,2006,2.77378006481472
MLT,2007,1.24921923797629
MLT,2008,4.25862171897073
MLT,2009,2.08432746082343
MLT,2010,1.51563513618532
MLT,2011,2.9629852819288
MLT,2012,2.37582057760386
MLT,2013,1.1802843636655
MLT,2014,0.310306472181665
MLT,2015,1.10054826378929
MLT,2016,0.642702771527304
MLT,2017,1.36435448150708
MLT,2018,1.15782362451517
MLT,2019,1.6420600176894
MLT,2020,0.638544956776712
MLT,2021,1.49789217934724
MLT,2022,6.15375621933037
MLT,2023,5.09396758978883
MMR,1960,7.38993710703491
MMR,1961,-0.146412882872103
MMR,1962,-1.61290322727254
MMR,1963,-2.68256333834103
MMR,1964,-0.459418068919959
MMR,1965,17.6923076923075
MMR,1966,25.4901960784319
MMR,1967,0.833333332291585
MMR,1968,2.37603305787562
MMR,1969,-4.33905146321215
MMR,1970,-4.00843881755277
MMR,1971,2.08791208791186
MMR,1972,7.64262648008593
MMR,1973,25.1999999992502
MMR,1974,25.2116613422039
MMR,1975,31.6556629348014
MMR,1976,22.3844016992292
MMR,1977,-1.15668724252864
MMR,1978,-6.04470612570265
MMR,1979,5.67229502887827
MMR,1980,0.608153083899614
MMR,1981,0.318444733265915
MMR,1982,5.30474040537993
MMR,1983,5.65008336345438
MMR,1984,4.84631154769053
MMR,1985,6.80756655768333
MMR,1986,9.32546190007652
MMR,1987,24.7599999999999
MMR,1988,16.0428021801856
MMR,1989,27.1985264490888
MMR,1990,17.6267750314504
MMR,1991,32.2720382866416
MMR,1992,21.9132104007913
MMR,1993,31.83160687276
MMR,1994,24.0987860757019
MMR,1995,25.1947123972847
MMR,1996,16.2753966377374
MMR,1997,29.6972325791529
MMR,1998,51.4875497504079
MMR,1999,18.4010433741609
MMR,2000,-0.109165514668565
MMR,2001,21.101305376923
MMR,2002,57.0745112621703
MMR,2003,36.5897175323924
MMR,2004,4.53421374129692
MMR,2005,9.36861814196704
MMR,2006,19.9964873359214
MMR,2007,35.0245970717698
MMR,2008,26.7995371934022
MMR,2009,1.47234311385647
MMR,2010,7.71838195873614
MMR,2011,5.0214601462073
MMR,2012,1.46758322674679
MMR,2013,5.64303883425501
MMR,2014,4.953299184844
MMR,2015,9.45417189526018
MMR,2016,6.92882525816076
MMR,2017,4.5725365531752
MMR,2018,6.87232865662935
MMR,2019,8.82506696804558
MMR,2020,
MMR,2021,
MMR,2022,
MMR,2023,
MNA,1960,
MNA,1961,
MNA,1962,
MNA,1963,
MNA,1964,
MNA,1965,
MNA,1966,
MNA,1967,
MNA,1968,
MNA,1969,
MNA,1970,4.0592469302555
MNA,1971,3.8756212395568346
MNA,1972,3.707738843527495
MNA,1973,7.071867534706575
MNA,1974,12.13662664495255
MNA,1975,9.593436412783905
MNA,1976,10.7867791969762
MNA,1977,12.29314215705595
MNA,1978,10.3970665660787
MNA,1979,9.90436051231129
MNA,1980,11.584567341648452
MNA,1981,11.84612549979475
MNA,1982,10.39330807646335
MNA,1983,6.167613864793865
MNA,1984,9.22951819475496
MNA,1985,7.7286389008592
MNA,1986,15.25962130805795
MNA,1987,7.44126091287247
MNA,1988,6.905098074937665
MNA,1989,10.35178923978328
MNA,1990,12.321799984781059
MNA,1991,14.51233162226315
MNA,1992,12.32329924182415
MNA,1993,12.6564663913828
MNA,1994,11.741349219577781
MNA,1995,11.86109415403323
MNA,1996,6.84416086199789
MNA,1997,3.65202620723071
MNA,1998,3.8725754642749
MNA,1999,2.6901248581158
MNA,2000,2.68380535348546
MNA,2001,2.1265452690464652
MNA,2002,2.729135699253945
MNA,2003,4.335993087851939
MNA,2004,3.7970401760690597
MNA,2005,3.80046802667731
MNA,2006,5.047032961406125
MNA,2007,4.325807947326275
MNA,2008,12.310736758289
MNA,2009,2.92089711805367
MNA,2010,3.95007875923885
MNA,2011,4.97148571692384
MNA,2012,6.08909641595043
MNA,2013,4.82101956297399
MNA,2014,2.89947905006057
MNA,2015,2.9976391933387996
MNA,2016,3.18390573061568
MNA,2017,4.815100289345175
MNA,2018,4.366150644712825
MNA,2019,2.478578852216375
MNA,2020,1.7774078380617
MNA,2021,5.21404940513043
MNA,2022,6.65704202759067
MNA,2023,6.09114152504141
MNE,1960,
MNE,1961,
MNE,1962,
MNE,1963,
MNE,1964,
MNE,1965,
MNE,1966,
MNE,1967,
MNE,1968,
MNE,1969,
MNE,1970,
MNE,1971,
MNE,1972,
MNE,1973,
MNE,1974,
MNE,1975,
MNE,1976,
MNE,1977,
MNE,1978,
MNE,1979,
MNE,1980,
MNE,1981,
MNE,1982,
MNE,1983,
MNE,1984,
MNE,1985,
MNE,1986,
MNE,1987,
MNE,1988,
MNE,1989,
MNE,1990,
MNE,1991,
MNE,1992,
MNE,1993,
MNE,1994,
MNE,1995,
MNE,1996,
MNE,1997,
MNE,1998,
MNE,1999,
MNE,2000,
MNE,2001,
MNE,2002,
MNE,2003,
MNE,2004,
MNE,2005,
MNE,2006,2.92451258123648
MNE,2007,4.34712215656112
MNE,2008,8.75872769588798
MNE,2009,3.46672373207793
MNE,2010,0.654946570148479
MNE,2011,3.4501431124869
MNE,2012,4.14524724981119
MNE,2013,2.20589268141178
MNE,2014,-0.710514051710227
MNE,2015,1.54869158222486
MNE,2016,-0.271385023385176
MNE,2017,2.3802359905313
MNE,2018,2.611223782638
MNE,2019,0.361563704540767
MNE,2020,-0.255655699848551
MNE,2021,2.41080198403165
MNE,2022,13.0403036347004
MNE,2023,8.58476910455403
MNG,1960,
MNG,1961,
MNG,1962,
MNG,1963,
MNG,1964,
MNG,1965,
MNG,1966,
MNG,1967,
MNG,1968,
MNG,1969,
MNG,1970,
MNG,1971,
MNG,1972,
MNG,1973,
MNG,1974,
MNG,1975,
MNG,1976,
MNG,1977,
MNG,1978,
MNG,1979,
MNG,1980,
MNG,1981,
MNG,1982,
MNG,1983,
MNG,1984,
MNG,1985,
MNG,1986,
MNG,1987,
MNG,1988,
MNG,1989,
MNG,1990,
MNG,1991,
MNG,1992,
MNG,1993,268.150488882784
MNG,1994,87.580009329808
MNG,1995,0.0435161009571923
MNG,1996,46.8899521531103
MNG,1997,36.5561148948773
MNG,1998,9.35704217716551
MNG,1999,7.56494150307371
MNG,2000,11.5955387593327
MNG,2001,6.27736020484006
MNG,2002,0.917074687184271
MNG,2003,5.12899499422417
MNG,2004,8.24115449417618
MNG,2005,12.7165674066053
MNG,2006,5.09516661663163
MNG,2007,9.63096309630969
MNG,2008,27.9556650246306
MNG,2009,7.61950593519404
MNG,2010,10.0462065881651
MNG,2011,8.411214953271
MNG,2012,14.3303348325837
MNG,2013,10.4906567588242
MNG,2014,12.253980812976
MNG,2015,5.7356828193832
MNG,2016,0.733272227314397
MNG,2017,4.30143105302342
MNG,2018,6.82424790145522
MNG,2019,7.30106953550723
MNG,2020,3.79604026111247
MNG,2021,7.35281243380219
MNG,2022,15.1479560897226
MNG,2023,10.3475831314339
MNP,1960,
MNP,1961,
MNP,1962,
MNP,1963,
MNP,1964,
MNP,1965,
MNP,1966,
MNP,1967,
MNP,1968,
MNP,1969,
MNP,1970,
MNP,1971,
MNP,1972,
MNP,1973,
MNP,1974,
MNP,1975,
MNP,1976,
MNP,1977,
MNP,1978,
MNP,1979,
MNP,1980,
MNP,1981,
MNP,1982,
MNP,1983,
MNP,1984,
MNP,1985,
MNP,1986,
MNP,1987,
MNP,1988,
MNP,1989,
MNP,1990,
MNP,1991,
MNP,1992,
MNP,1993,
MNP,1994,
MNP,1995,
MNP,1996,
MNP,1997,
MNP,1998,
MNP,1999,
MNP,2000,
MNP,2001,
MNP,2002,
MNP,2003,
MNP,2004,
MNP,2005,
MNP,2006,
MNP,2007,
MNP,2008,
MNP,2009,
MNP,2010,
MNP,2011,
MNP,2012,
MNP,2013,
MNP,2014,
MNP,2015,
MNP,2016,
MNP,2017,
MNP,2018,
MNP,2019,
MNP,2020,
MNP,2021,
MNP,2022,
MNP,2023,
MOZ,1960,
MOZ,1961,
MOZ,1962,
MOZ,1963,
MOZ,1964,
MOZ,1965,
MOZ,1966,
MOZ,1967,
MOZ,1968,
MOZ,1969,
MOZ,1970,
MOZ,1971,
MOZ,1972,
MOZ,1973,
MOZ,1974,
MOZ,1975,
MOZ,1976,
MOZ,1977,
MOZ,1978,
MOZ,1979,
MOZ,1980,
MOZ,1981,
MOZ,1982,
MOZ,1983,
MOZ,1984,
MOZ,1985,
MOZ,1986,
MOZ,1987,
MOZ,1988,
MOZ,1989,
MOZ,1990,
MOZ,1991,
MOZ,1992,
MOZ,1993,
MOZ,1994,
MOZ,1995,
MOZ,1996,
MOZ,1997,
MOZ,1998,
MOZ,1999,
MOZ,2000,
MOZ,2001,
MOZ,2002,
MOZ,2003,
MOZ,2004,
MOZ,2005,6.42755278070092
MOZ,2006,13.2450879070998
MOZ,2007,8.48948675497455
MOZ,2008,14.5028053002268
MOZ,2009,3.78861330914628
MOZ,2010,12.4255421735155
MOZ,2011,11.1666056127875
MOZ,2012,2.60245456956609
